id,name,position,team,price,totalPoints,form,lastPoints,lineup,xPtsRound,xPts,mins,goals,assists,cleanSheet,shotsOnTarget,saves,conceded,yellowCards,redCards
g|95053|3|4665600,Aymen Hussein,FWD,IRQ,5.5,5.4,2.7,0.7,unexpected,0.59,2.0,116,1,0,0,0,0,5,0,0
g|95053|3|4665601,Ali Yousif,FWD,IRQ,4.5,0.0,0.0,0.0,unexpected,0.59,2.0,0,0,0,0,0,0,0,0,0
g|95053|3|4665820,Ben Waine,FWD,NZL,5.5,0.0,0.0,0.0,unexpected,0.59,2.0,0,0,0,0,0,0,0,0,0
g|95053|3|4665824,Kosta Barbarouses,FWD,NZL,5.0,0.0,0.0,0.0,unexpected,0.59,2.0,0,0,0,0,0,0,0,0,0
g|95053|3|4665877,Tomas Rodriguez,FWD,PAN,4.5,1.0,1.0,1.0,unexpected,0.59,2.0,1,0,0,0,0,0,0,0,0
g|95053|3|4686351,Nadhir Benbouali,FWD,ALG,5.0,5.7,5.7,5.7,unexpected,0.59,2.0,45,1,0,0,1,0,0,0,0
g|95053|3|4665121,Dailon Livramento,FWD,CPV,5.5,2.0,2.0,0.0,unexpected,0.59,1.94,61,0,0,1,0,0,0,0,0
g|95053|3|4666369,Igor Sergeev,FWD,UZB,5.0,1.4,0.7,0.7,unexpected,0.59,1.94,19,0,0,0,0,0,2,0,0
g|95053|3|4666394,Azizbek Amanov,FWD,UZB,4.5,0.7,0.7,0.0,unexpected,0.59,1.94,14,0,0,0,0,0,1,0,0
g|95053|3|4681812,Nuno Da Costa,FWD,CPV,4.5,2.3,1.15,1.3,unexpected,0.59,1.94,63,0,0,0,0,0,0,0,0
g|95053|3|4665977,Almoez Ali,FWD,QAT,6.0,0.0,0.0,0.0,unexpected,0.43,1.9,0,0,0,0,0,0,0,0,0
g|95053|3|4665978,Mohammed Muntari,FWD,QAT,5.5,0.0,0.0,0.0,unexpected,0.43,1.9,0,0,0,0,0,0,0,0,0
g|95053|3|4665979,Ahmed Alaaeldin,FWD,QAT,5.0,1.7,1.7,0.0,unexpected,0.43,1.9,31,0,0,0,1,0,0,0,0
g|95053|3|4666036,Lawrence Shankland,FWD,SCO,5.5,2.3,2.3,0.0,unexpected,0.38,1.9,83,0,0,1,0,0,0,0,0
g|95053|3|4666038,Lyndon Dykes,FWD,SCO,6.0,2.0,1.0,1.0,unexpected,0.38,1.9,36,0,0,0,0,0,0,0,0
g|95053|3|4666039,George Hirst,FWD,SCO,5.0,0.0,0.0,0.0,unexpected,0.38,1.9,0,0,0,0,0,0,0,0,0
g|95053|3|4681818,Ross Stewart,FWD,SCO,4.5,1.0,1.0,1.0,unexpected,0.38,1.9,2,0,0,0,0,0,0,0,0
g|95053|3|4666102,Lyle Foster,FWD,RSA,6.0,0.7,0.7,0.0,unexpected,0.42,1.83,56,0,0,0,0,0,1,0,0
g|95053|3|4666263,Hazem Mastouri,FWD,TUN,6.0,0.0,0.0,0.0,unexpected,0.34,1.81,0,0,0,0,0,0,0,0,0
g|95053|3|4680528,Rayan Elloumi,FWD,TUN,5.0,0.0,0.0,0.0,unexpected,0.34,1.81,0,0,0,0,0,0,0,0,0
g|95053|3|4665520,Duckens Nazon,FWD,HAI,5.5,0.0,0.0,0.0,unexpected,0.35,1.76,0,0,0,0,0,0,0,0,0
g|95053|3|4665534,Yassin Fortune,FWD,HAI,4.5,1.0,1.0,0.0,unexpected,0.35,1.76,6,0,0,0,0,0,0,0,0
g|95053|3|4680519,Lenny Joseph,FWD,HAI,5.0,2.0,1.0,1.0,unexpected,0.35,1.76,36,0,0,0,0,0,0,0,0
